DEF_File,NumInstances,NumMacros,NumNets,NumValidPins,NumMissingPins,NumMovableInstances,NumFixedInstances,DieWidth,DieHeight,PinDensity,CellDensity,MacroDensity,AvgNetDegree,RentsExponent,NetSkewness,HPWL,TotalWirelength
6453-RISCY-FPU-b-2-c5-u0.8-m1-p8-f0.def,44514,227,50888,178566,9723,44500,14,1234380,1233000,0.1173,0.0461,0.1157,3.7,0.0474,9.0467,1495861590,1.19E+11
6439-RISCY-FPU-b-2-c5-u0.75-m3-p2-f0.def,44564,225,50602,178717,8988,44550,14,1271760,1268700,0.1108,0.0435,0.1093,3.71,0.0476,9.0467,1523181299,1.12E+11
6366-RISCY-FPU-b-2-c2-u0.85-m2-p1-f1.def,46184,348,58975,180217,27523,46170,14,1210440,1209900,0.1231,0.0528,0.1229,3.52,0.0474,10.7097,1740634033,81332332367
6542-RISCY-FPU-b-2-c5-u0.75-m2-p1-f1.def,44626,220,50807,178802,9332,44612,14,1271760,1268700,0.1108,0.0436,0.1092,3.7,0.0477,8.9404,1689552166,1.15E+11
6522-RISCY-FPU-b-2-c5-u0.7-m1-p5-f1.def,44494,229,50889,178554,9730,44480,14,1312500,1308600,0.104,0.0409,0.1026,3.7,0.0475,9.0649,1579310679,1.16E+11
6373-RISCY-FPU-b-2-c2-u0.85-m2-p8-f1.def,46607,355,58597,181485,25477,46593,14,1210440,1209900,0.1239,0.0529,0.1229,3.53,0.0473,10.4081,1594111814,89197407123
6604-RISCY-FPU-b-2-c5-u0.85-m3-p7-f1.def,44461,244,50378,178462,8832,44447,14,1201620,1199400,0.1238,0.0487,0.1223,3.72,0.0476,8.9662,1376394072,1.01E+11
6582-RISCY-FPU-b-2-c5-u0.85-m1-p1-f1.def,44561,231,50805,178637,9525,44547,14,1201620,1199400,0.1239,0.0488,0.1223,3.7,0.0475,9.0202,1629528984,1.12E+11
6596-RISCY-FPU-b-2-c5-u0.85-m2-p7-f1.def,44551,220,50378,178668,8602,44537,14,1201620,1199400,0.124,0.0486,0.1223,3.72,0.0475,9.0151,1406999409,1.04E+11
6418-RISCY-FPU-b-2-c5-u0.7-m2-p5-f0.def,44574,227,50796,178723,9388,44560,14,1312500,1308600,0.1041,0.0409,0.1026,3.7,0.0476,8.9603,1574457270,1.10E+11
6502-RISCY-FPU-b-2-c5-u0.9-m2-p1-f0.def,44303,244,51417,178137,11229,44289,14,1172220,1167900,0.1301,0.0514,0.1288,3.68,0.0477,9.2133,1751502904,89998665075
6293-RISCY-FPU-b-2-c2-u0.7-m1-p7-f0.def,44628,363,63173,174335,43182,44614,14,1323420,1319100,0.0999,0.0471,0.1056,3.44,0.0474,11.5341,1391897010,63612378535
6460-RISCY-FPU-b-2-c5-u0.8-m2-p7-f0.def,44555,227,50823,178645,9505,44541,14,1234380,1233000,0.1174,0.0461,0.1158,3.7,0.0474,9.0009,1427011744,1.22E+11
6635-RISCY-FPU-b-2-c20-u0.7-m1-p6-f1.def,43613,147,48686,177030,7110,43599,14,1310400,1306500,0.1034,0.0403,0.1028,3.78,0.0481,8.6299,1699711603,1.14E+11
6410-RISCY-FPU-b-2-c5-u0.7-m1-p5-f0.def,44537,220,51067,178643,10028,44523,14,1312500,1308600,0.104,0.0408,0.1026,3.69,0.0476,8.9291,1555396734,1.01E+11
6356-RISCY-FPU-b-2-c2-u0.8-m3-p7-f1.def,45562,366,62098,177677,36931,45548,14,1245720,1241400,0.1149,0.0513,0.1176,3.46,0.0472,11.0821,1587759805,56124338803
6667-RISCY-FPU-b-2-c20-u0.8-m2-p7-f1.def,43613,149,48483,177088,6670,43599,14,1232700,1230900,0.1167,0.0453,0.1161,3.79,0.0482,8.5401,1438658292,1.09E+11
6651-RISCY-FPU-b-2-c20-u0.75-m1-p7-f1.def,43642,147,48436,177136,6523,43628,14,1269660,1266600,0.1101,0.0428,0.1095,3.79,0.0481,8.5566,1547677433,1.00E+11
6664-RISCY-FPU-b-2-c20-u0.8-m1-p7-f1.def,43645,151,48607,177141,6858,43631,14,1232700,1230900,0.1167,0.0454,0.116,3.79,0.0481,8.6433,1588164132,1.17E+11
6619-RISCY-FPU-b-2-c5-u0.9-m2-p6-f1.def,44488,269,51141,178454,10413,44474,14,1172220,1167900,0.1304,0.0515,0.129,3.69,0.0476,9.0666,1609186149,1.02E+11
6305-RISCY-FPU-b-2-c2-u0.7-m2-p3-f1.def,45361,352,61457,176627,37016,45347,14,1323420,1319100,0.1012,0.0461,0.1051,3.48,0.0473,11.0626,1519236418,72141729356
6344-RISCY-FPU-b-2-c2-u0.8-m2-p2-f1.def,45482,357,60520,177310,34356,45468,14,1245720,1241400,0.1147,0.0512,0.1176,3.5,0.0473,10.7344,1470927623,73349536242
6549-RISCY-FPU-b-2-c5-u0.75-m2-p8-f1.def,44649,223,50726,178854,9153,44635,14,1271760,1268700,0.1108,0.0435,0.1092,3.71,0.0476,9.053,1658751967,1.20E+11
6626-RISCY-FPU-b-2-c5-u0.9-m3-p5-f1.def,44449,221,50862,178373,9975,44435,14,1172220,1167900,0.1303,0.0511,0.1288,3.7,0.0475,9.0596,1446472835,1.18E+11
6617-RISCY-FPU-b-2-c5-u0.9-m2-p4-f1.def,44368,239,51252,178284,10729,44354,14,1172220,1167900,0.1302,0.0511,0.129,3.69,0.0477,9.1094,1856099768,84558045211
6672-RISCY-FPU-b-2-c20-u0.85-m1-p6-f1.def,43680,146,48533,177233,6629,43666,14,1199940,1197300,0.1234,0.048,0.1225,3.79,0.048,8.703,1556040743,1.25E+11
6637-RISCY-FPU-b-2-c20-u0.7-m1-p8-f1.def,43672,150,48771,177181,7143,43658,14,1310400,1306500,0.1035,0.0403,0.1028,3.78,0.0482,8.6744,1710913484,1.03E+11
6477-RISCY-FPU-b-2-c5-u0.85-m1-p8-f0.def,44462,279,51083,178429,10282,44448,14,1201620,1199400,0.1238,0.049,0.1225,3.69,0.0476,9.0847,1554527281,1.04E+11
6489-RISCY-FPU-b-2-c5-u0.85-m3-p4-f0.def,44483,240,50397,178520,8823,44469,14,1201620,1199400,0.1239,0.0486,0.1224,3.72,0.0476,9.007,1419677942,1.09E+11
6656-RISCY-FPU-b-2-c20-u0.75-m2-p7-f1.def,43631,151,48557,177136,6775,43617,14,1269660,1266600,0.1101,0.0428,0.1095,3.79,0.048,8.6256,1576643392,1.28E+11
6455-RISCY-FPU-b-2-c5-u0.8-m2-p2-f0.def,44533,235,50947,178604,9912,44519,14,1234380,1233000,0.1173,0.0461,0.1158,3.7,0.0474,9.0427,1439678330,1.11E+11
6449-RISCY-FPU-b-2-c5-u0.8-m1-p4-f0.def,44571,222,50966,178707,9740,44557,14,1234380,1233000,0.1174,0.0461,0.1158,3.7,0.0475,9.0837,1614775823,1.18E+11
6470-RISCY-FPU-b-2-c5-u0.85-m1-p1-f0.def,44561,231,50805,178637,9525,44547,14,1201620,1199400,0.1239,0.0488,0.1223,3.7,0.0475,9.0202,1599567674,1.11E+11
6677-RISCY-FPU-b-2-c20-u0.9-m1-p3-f1.def,43608,156,48814,177043,7363,43594,14,1168440,1167900,0.1297,0.0504,0.1291,3.78,0.0481,8.7393,1720486279,1.09E+11
6535-RISCY-FPU-b-2-c5-u0.75-m1-p2-f1.def,44580,225,50756,178714,9351,44566,14,1271760,1268700,0.1108,0.0435,0.1092,3.71,0.0476,8.9059,1606471833,1.04E+11
6340-RISCY-FPU-b-2-c2-u0.8-m1-p6-f1.def,46951,331,57330,182584,21467,46937,14,1245720,1241400,0.1181,0.0491,0.1157,3.56,0.0475,10.2651,1660090046,71246842448
6345-RISCY-FPU-b-2-c2-u0.8-m2-p3-f1.def,45934,349,59738,178850,30859,45920,14,1245720,1241400,0.1157,0.0516,0.1176,3.51,0.0474,10.813,1505677078,74609690663
6670-RISCY-FPU-b-2-c20-u0.85-m1-p3-f1.def,43657,144,48527,177172,6671,43643,14,1199940,1197300,0.1233,0.0479,0.1226,3.79,0.048,8.6714,1644589079,1.20E+11
6414-RISCY-FPU-b-2-c5-u0.7-m2-p1-f0.def,44577,227,50861,178723,9515,44563,14,1312500,1308600,0.1041,0.0409,0.1026,3.7,0.0476,9.0594,1569437142,1.16E+11
6338-RISCY-FPU-b-2-c2-u0.8-m1-p4-f1.def,46830,332,57480,182182,22247,46816,14,1245720,1241400,0.1178,0.0492,0.116,3.56,0.0474,10.2131,1692073504,77004505672
6563-RISCY-FPU-b-2-c5-u0.8-m1-p6-f1.def,44591,217,50747,178739,9266,44577,14,1234380,1233000,0.1174,0.0461,0.1158,3.7,0.0475,8.9598,1606393008,1.16E+11
6618-RISCY-FPU-b-2-c5-u0.9-m2-p5-f1.def,44480,281,51152,178458,10384,44466,14,1172220,1167900,0.1304,0.0516,0.1292,3.69,0.0475,9.0693,1740026597,1.07E+11
6569-RISCY-FPU-b-2-c5-u0.8-m2-p4-f1.def,44568,244,51010,178703,9847,44554,14,1234380,1233000,0.1174,0.0462,0.1158,3.7,0.0474,9.0703,1519734842,1.20E+11
6529-RISCY-FPU-b-2-c5-u0.7-m2-p4-f1.def,44605,220,50843,178778,9433,44591,14,1312500,1308600,0.1041,0.041,0.1025,3.7,0.0476,8.914,1657687624,1.10E+11
6330-RISCY-FPU-b-2-c2-u0.75-m2-p4-f1.def,46374,353,58996,180580,27143,46360,14,1281840,1279200,0.1101,0.0481,0.1113,3.52,0.0474,10.5388,1636334396,71748081803
6339-RISCY-FPU-b-2-c2-u0.8-m1-p5-f1.def,46700,340,57901,181431,24031,46686,14,1245720,1241400,0.1173,0.0504,0.1161,3.55,0.0474,10.2497,1593884591,71549597385
6580-RISCY-FPU-b-2-c5-u0.8-m3-p7-f1.def,44497,240,50682,178531,9367,44483,14,1234380,1233000,0.1173,0.0461,0.1159,3.71,0.0476,8.9942,1585346209,1.03E+11
6380-RISCY-FPU-b-2-c2-u0.85-m3-p7-f1.def,46121,355,58171,180770,24723,46107,14,1210440,1209900,0.1234,0.0524,0.1228,3.53,0.0474,10.5665,1705797573,76270563353
6566-RISCY-FPU-b-2-c5-u0.8-m2-p1-f1.def,44534,234,51128,178614,10175,44520,14,1234380,1233000,0.1174,0.0461,0.1158,3.69,0.0474,8.9916,1481847704,1.10E+11
6636-RISCY-FPU-b-2-c20-u0.7-m1-p7-f1.def,43662,147,48698,177183,7002,43648,14,1310400,1306500,0.1035,0.0402,0.1028,3.78,0.0481,8.5864,1661900748,1.18E+11
6316-RISCY-FPU-b-2-c2-u0.7-m3-p6-f1.def,45895,359,60021,179393,30759,45881,14,1323420,1319100,0.1028,0.0466,0.1051,3.5,0.0475,10.8668,1483418280,72778449263
6479-RISCY-FPU-b-2-c5-u0.85-m2-p2-f0.def,44560,217,50432,178658,8767,44546,14,1201620,1199400,0.124,0.0486,0.1222,3.72,0.0475,9.0767,1395251770,1.03E+11
6323-RISCY-FPU-b-2-c2-u0.75-m1-p5-f1.def,46089,350,60200,179653,30779,46075,14,1281840,1279200,0.1096,0.0498,0.111,3.5,0.0473,10.7491,1462409325,71029672930
6600-RISCY-FPU-b-2-c5-u0.85-m3-p3-f1.def,44487,235,50217,178509,8455,44473,14,1201620,1199400,0.1239,0.0486,0.1223,3.72,0.0476,8.9932,1456610065,1.09E+11
6547-RISCY-FPU-b-2-c5-u0.75-m2-p6-f1.def,44625,223,50794,178799,9323,44611,14,1271760,1268700,0.1108,0.0436,0.1092,3.7,0.0477,8.9272,1651263477,1.11E+11
6297-RISCY-FPU-b-2-c2-u0.7-m1-p3-f1.def,46742,350,58047,181807,23926,46728,14,1323420,1319100,0.1041,0.0448,0.1039,3.54,0.0475,10.3667,1658588633,74333163685
6662-RISCY-FPU-b-2-c20-u0.8-m1-p5-f1.def,43640,144,48564,177127,6784,43626,14,1232700,1230900,0.1167,0.0454,0.116,3.79,0.0481,8.689,1610416900,1.21E+11
6554-RISCY-FPU-b-2-c5-u0.75-m3-p5-f1.def,44493,244,50730,178476,9532,44479,14,1271760,1268700,0.1106,0.0435,0.1092,3.71,0.0476,8.9785,1546875550,1.02E+11
6435-RISCY-FPU-b-2-c5-u0.75-m2-p6-f0.def,44634,224,50758,178826,9218,44620,14,1271760,1268700,0.1108,0.0436,0.1092,3.7,0.0477,8.9274,1606349753,1.10E+11
6609-RISCY-FPU-b-2-c5-u0.9-m1-p4-f1.def,44368,239,51252,178284,10729,44354,14,1172220,1167900,0.1302,0.0511,0.129,3.69,0.0477,9.1094,1856099768,84558045211
6441-RISCY-FPU-b-2-c5-u0.75-m3-p4-f0.def,44315,296,51053,178121,10601,44301,14,1271760,1268700,0.1104,0.0441,0.1096,3.7,0.0477,9.2019,1570979500,99990912315
6652-RISCY-FPU-b-2-c20-u0.75-m1-p8-f1.def,43638,143,48425,177132,6509,43624,14,1269660,1266600,0.1101,0.0428,0.1096,3.79,0.0481,8.6342,1538175559,1.07E+11
6564-RISCY-FPU-b-2-c5-u0.8-m1-p7-f1.def,44620,227,50783,178798,9308,44606,14,1234380,1233000,0.1175,0.0461,0.1158,3.7,0.0475,8.9664,1605269005,1.12E+11
6488-RISCY-FPU-b-2-c5-u0.85-m3-p3-f0.def,44495,231,50181,178555,8332,44481,14,1201620,1199400,0.1239,0.0486,0.1223,3.72,0.0476,8.9804,1429955440,1.08E+11
6420-RISCY-FPU-b-2-c5-u0.7-m2-p7-f0.def,44581,233,50763,178733,9328,44567,14,1312500,1308600,0.1041,0.041,0.1025,3.7,0.0476,8.9358,1555483001,1.11E+11
6471-RISCY-FPU-b-2-c5-u0.85-m1-p2-f0.def,44555,244,50924,178617,9769,44541,14,1201620,1199400,0.1239,0.0488,0.1223,3.7,0.0476,9.0277,1608240787,1.05E+11
6336-RISCY-FPU-b-2-c2-u0.8-m1-p2-f1.def,46959,340,57467,182725,21490,46945,14,1245720,1241400,0.1182,0.0489,0.1157,3.55,0.0475,10.2718,1736751775,69444421570
6629-RISCY-FPU-b-2-c5-u0.9-m3-p8-f1.def,44407,241,51073,178276,10451,44393,14,1172220,1167900,0.1302,0.0512,0.1289,3.7,0.0475,8.9598,1517238286,99155147694
6630-RISCY-FPU-b-2-c20-u0.7-m1-p1-f1.def,43665,150,48738,177188,7078,43651,14,1310400,1306500,0.1035,0.0403,0.1028,3.78,0.0481,8.6343,1662117518,1.17E+11
6486-RISCY-FPU-b-2-c5-u0.85-m3-p1-f0.def,44472,233,50228,178535,8433,44458,14,1201620,1199400,0.1239,0.0487,0.1223,3.72,0.0476,9.0585,1416822892,1.06E+11
6615-RISCY-FPU-b-2-c5-u0.9-m2-p2-f1.def,44388,297,51533,178227,11417,44374,14,1172220,1167900,0.1302,0.0517,0.1294,3.68,0.0476,9.1406,1849920234,1.00E+11
6588-RISCY-FPU-b-2-c5-u0.85-m1-p7-f1.def,44611,223,50733,178791,9191,44597,14,1201620,1199400,0.1241,0.0487,0.1223,3.71,0.0476,8.9516,1622330587,1.12E+11
6425-RISCY-FPU-b-2-c5-u0.75-m1-p4-f0.def,44512,230,50740,178577,9444,44498,14,1271760,1268700,0.1107,0.0435,0.1092,3.71,0.0476,8.9687,1437924654,1.01E+11
6661-RISCY-FPU-b-2-c20-u0.8-m1-p4-f1.def,43642,147,48578,177140,6804,43628,14,1232700,1230900,0.1167,0.0454,0.1161,3.79,0.048,8.6645,1675041254,1.23E+11
6622-RISCY-FPU-b-2-c5-u0.9-m3-p1-f1.def,44436,221,50867,178358,9985,44422,14,1172220,1167900,0.1303,0.0511,0.1288,3.7,0.0476,8.9917,1553327164,99724942382
6448-RISCY-FPU-b-2-c5-u0.8-m1-p3-f0.def,44478,223,50975,178490,9971,44464,14,1234380,1233000,0.1173,0.0461,0.1157,3.7,0.0474,9.1239,1624428980,1.17E+11
6654-RISCY-FPU-b-2-c20-u0.75-m2-p5-f1.def,43642,153,48517,177136,6685,43628,14,1269660,1266600,0.1101,0.0429,0.1095,3.79,0.048,8.6921,1538495260,1.33E+11
6400-RISCY-FPU-b-2-c2-u0.9-m3-p3-f1.def,46706,349,57184,183243,19539,46692,14,1180200,1178400,0.1318,0.0541,0.128,3.55,0.047,10.2518,4391463583,96936016484
6592-RISCY-FPU-b-2-c5-u0.85-m2-p3-f1.def,44519,249,50593,178556,9217,44505,14,1201620,1199400,0.1239,0.0486,0.1223,3.71,0.0476,8.9778,1480473659,97030773929
6358-RISCY-FPU-b-2-c2-u0.85-m1-p1-f1.def,47071,355,57758,183327,21196,47057,14,1210440,1209900,0.1252,0.0529,0.1223,3.54,0.0471,10.2488,2040306399,86914488663
6372-RISCY-FPU-b-2-c2-u0.85-m2-p7-f1.def,46278,351,59232,180463,28057,46264,14,1210440,1209900,0.1232,0.0529,0.1229,3.52,0.0473,10.5546,1613571126,83985676222
6392-RISCY-FPU-b-2-c2-u0.9-m2-p3-f1.def,45520,356,57491,180859,22630,45506,14,1180200,1178400,0.13,0.0536,0.1282,3.54,0.0473,10.3438,3487722593,83607116644
6447-RISCY-FPU-b-2-c5-u0.8-m1-p2-f0.def,44579,221,50746,178690,9339,44565,14,1234380,1233000,0.1174,0.0461,0.1158,3.71,0.0475,9.022,1533734090,1.19E+11
6526-RISCY-FPU-b-2-c5-u0.7-m2-p1-f1.def,44575,231,50855,178723,9512,44561,14,1312500,1308600,0.1041,0.0409,0.1026,3.7,0.0476,9.0544,1603675157,1.15E+11
6593-RISCY-FPU-b-2-c5-u0.85-m2-p4-f1.def,44484,222,50395,178531,8791,44470,14,1201620,1199400,0.1239,0.0486,0.1223,3.72,0.0476,9.0516,1454573305,1.04E+11
6306-RISCY-FPU-b-2-c2-u0.7-m2-p4-f1.def,45524,355,61577,177305,36482,45510,14,1323420,1319100,0.1016,0.0466,0.1051,3.47,0.0473,11.0949,1515336966,66569325083
6594-RISCY-FPU-b-2-c5-u0.85-m2-p5-f1.def,44533,227,50464,178633,8825,44519,14,1201620,1199400,0.1239,0.0486,0.1223,3.71,0.0476,9.0333,1390670673,1.04E+11
6398-RISCY-FPU-b-2-c2-u0.9-m3-p1-f1.def,46327,353,57071,182236,20416,46313,14,1180200,1178400,0.131,0.0541,0.1279,3.55,0.0471,10.1102,3638863856,88877291430
6364-RISCY-FPU-b-2-c2-u0.85-m1-p7-f1.def,46755,353,57900,182464,22290,46741,14,1210440,1209900,0.1246,0.0528,0.1226,3.54,0.0472,10.2456,1815026716,78683266940
6490-RISCY-FPU-b-2-c5-u0.85-m3-p5-f0.def,44486,234,50275,178547,8516,44472,14,1201620,1199400,0.1239,0.0487,0.1222,3.72,0.0476,9.0099,1347304005,1.07E+11
6632-RISCY-FPU-b-2-c20-u0.7-m1-p3-f1.def,43630,147,48736,177070,7175,43616,14,1310400,1306500,0.1034,0.0403,0.1028,3.78,0.0481,8.6863,1677100477,1.17E+11
6500-RISCY-FPU-b-2-c5-u0.9-m1-p7-f0.def,43902,256,51459,177028,12557,43888,14,1172220,1167900,0.1293,0.0511,0.129,3.68,0.0476,9.1053,1932201508,99875416891
6452-RISCY-FPU-b-2-c5-u0.8-m1-p7-f0.def,44522,208,50868,178591,9692,44508,14,1234380,1233000,0.1173,0.046,0.1158,3.7,0.0474,9.066,1530332513,1.29E+11
6381-RISCY-FPU-b-2-c2-u0.85-m3-p8-f1.def,45822,363,59800,179080,30406,45808,14,1210440,1209900,0.1223,0.0527,0.1227,3.5,0.0474,10.8596,2565199186,75163666166
6620-RISCY-FPU-b-2-c5-u0.9-m2-p7-f1.def,44361,276,51210,178188,10790,44347,14,1172220,1167900,0.1302,0.0515,0.1292,3.69,0.0476,9.1531,1770580304,1.08E+11
6557-RISCY-FPU-b-2-c5-u0.75-m3-p8-f1.def,44559,236,50604,178704,9012,44545,14,1271760,1268700,0.1108,0.0435,0.1093,3.71,0.0476,9.0507,1601522471,1.13E+11
6614-RISCY-FPU-b-2-c5-u0.9-m2-p1-f1.def,44319,253,51341,178135,11057,44305,14,1172220,1167900,0.1301,0.0513,0.1289,3.69,0.0477,9.1989,1825522898,89156142998
6548-RISCY-FPU-b-2-c5-u0.75-m2-p7-f1.def,44608,222,50702,178762,9159,44594,14,1271760,1268700,0.1108,0.0435,0.1092,3.71,0.0477,9.0351,1668603197,1.15E+11
6443-RISCY-FPU-b-2-c5-u0.75-m3-p6-f0.def,44408,266,50814,178370,9794,44394,14,1271760,1268700,0.1105,0.0438,0.1095,3.7,0.0477,9.1261,1534254243,1.09E+11
6538-RISCY-FPU-b-2-c5-u0.75-m1-p5-f1.def,44447,254,50726,178448,9508,44433,14,1271760,1268700,0.1106,0.0436,0.1094,3.71,0.0478,8.9333,1530326281,85184656788
6347-RISCY-FPU-b-2-c2-u0.8-m2-p5-f1.def,45969,356,59774,178937,30878,45955,14,1245720,1241400,0.1157,0.0506,0.1176,3.51,0.0473,10.72,1420122330,75776873139
6300-RISCY-FPU-b-2-c2-u0.7-m1-p6-f1.def,46323,345,58295,180165,26367,46309,14,1323420,1319100,0.1032,0.0436,0.1035,3.54,0.0474,10.2363,1493883060,78133304597
6519-RISCY-FPU-b-2-c5-u0.7-m1-p2-f1.def,44491,236,51002,178514,10060,44477,14,1312500,1308600,0.1039,0.0409,0.1026,3.7,0.0476,8.9191,1654447194,1.02E+11
6438-RISCY-FPU-b-2-c5-u0.75-m3-p1-f0.def,44391,275,50828,178293,9918,44377,14,1271760,1268700,0.1105,0.0438,0.1096,3.7,0.0477,9.0639,1581809492,99285930396
6597-RISCY-FPU-b-2-c5-u0.85-m2-p8-f1.def,44571,224,50322,178722,8445,44557,14,1201620,1199400,0.124,0.0486,0.1223,3.72,0.0475,9.0117,1421890972,1.07E+11
6434-RISCY-FPU-b-2-c5-u0.75-m2-p5-f0.def,44595,230,50786,178763,9356,44581,14,1271760,1268700,0.1108,0.0436,0.1092,3.7,0.0477,8.9328,1597369645,1.09E+11
6532-RISCY-FPU-b-2-c5-u0.7-m2-p7-f1.def,44599,227,50734,178802,9184,44585,14,1312500,1308600,0.1041,0.041,0.1026,3.71,0.0476,8.9324,1606555510,1.13E+11
6578-RISCY-FPU-b-2-c5-u0.8-m3-p5-f1.def,44538,251,50598,178638,9067,44524,14,1234380,1233000,0.1174,0.0462,0.1158,3.71,0.0476,8.9881,1597634970,1.01E+11
6472-RISCY-FPU-b-2-c5-u0.85-m1-p3-f0.def,44474,242,50867,178473,9824,44460,14,1201620,1199400,0.1238,0.0487,0.1225,3.7,0.0475,9.0381,1677753952,1.14E+11
6586-RISCY-FPU-b-2-c5-u0.85-m1-p5-f1.def,44595,225,50921,178767,9618,44581,14,1201620,1199400,0.124,0.0487,0.1223,3.7,0.0475,8.9802,1605572747,1.00E+11
6403-RISCY-FPU-b-2-c2-u0.9-m3-p6-f1.def,46115,323,58307,180697,25145,46101,14,1180200,1178400,0.1299,0.0528,0.1274,3.53,0.047,10.2434,2035885946,73495291261
6524-RISCY-FPU-b-2-c5-u0.7-m1-p7-f1.def,44558,236,50901,178652,9683,44544,14,1312500,1308600,0.104,0.0409,0.1025,3.7,0.0476,8.9629,1690043496,1.03E+11
6657-RISCY-FPU-b-2-c20-u0.75-m2-p8-f1.def,43634,150,48454,177108,6581,43620,14,1269660,1266600,0.1101,0.0428,0.1095,3.79,0.0479,8.6887,1552372264,1.40E+11
6325-RISCY-FPU-b-2-c2-u0.75-m1-p7-f1.def,46061,359,60450,179411,31511,46047,14,1281840,1279200,0.1094,0.0495,0.1113,3.49,0.0473,10.9745,1485925394,69449116060
6351-RISCY-FPU-b-2-c2-u0.8-m3-p2-f1.def,45240,359,62269,176099,39019,45226,14,1245720,1241400,0.1139,0.0509,0.1172,3.45,0.0472,11.1397,1600327152,53473904603
6318-RISCY-FPU-b-2-c2-u0.7-m3-p8-f1.def,44763,353,63011,175189,41878,44749,14,1323420,1319100,0.1004,0.0467,0.1054,3.44,0.0473,11.4151,1414595267,62387967650
6419-RISCY-FPU-b-2-c5-u0.7-m2-p6-f0.def,44580,223,50737,178726,9268,44566,14,1312500,1308600,0.1041,0.0409,0.1025,3.71,0.0476,9.0115,1553048538,1.14E+11
6531-RISCY-FPU-b-2-c5-u0.7-m2-p6-f1.def,44580,223,50737,178726,9268,44566,14,1312500,1308600,0.1041,0.0409,0.1025,3.71,0.0476,9.0115,1578928392,1.14E+11
6395-RISCY-FPU-b-2-c2-u0.9-m2-p6-f1.def,46306,344,57460,182354,21140,46292,14,1180200,1178400,0.1311,0.054,0.1278,3.54,0.0471,10.1427,2888067159,83919737051
6440-RISCY-FPU-b-2-c5-u0.75-m3-p3-f0.def,44521,244,50770,178592,9476,44507,14,1271760,1268700,0.1107,0.0437,0.1093,3.7,0.0476,9.0083,1606926383,1.07E+11
6674-RISCY-FPU-b-2-c20-u0.85-m1-p8-f1.def,43610,150,48499,177062,6717,43596,14,1199940,1197300,0.1232,0.0479,0.1225,3.79,0.048,8.6855,1597596190,1.24E+11
6496-RISCY-FPU-b-2-c5-u0.9-m1-p3-f0.def,43258,303,52349,175323,16199,43244,14,1172220,1167900,0.1281,0.0514,0.1291,3.66,0.0478,9.1374,2782077561,86142957376
6504-RISCY-FPU-b-2-c5-u0.9-m2-p3-f0.def,44242,259,51395,177736,11696,44228,14,1172220,1167900,0.1298,0.0513,0.1289,3.69,0.0477,9.0606,2035035792,91042194513
6562-RISCY-FPU-b-2-c5-u0.8-m1-p5-f1.def,44565,221,50834,178705,9470,44551,14,1234380,1233000,0.1174,0.0461,0.1158,3.7,0.0475,8.9869,1591251296,1.17E+11
6624-RISCY-FPU-b-2-c5-u0.9-m3-p3-f1.def,44385,254,51148,178239,10663,44371,14,1172220,1167900,0.1302,0.0512,0.1289,3.69,0.0476,9.0277,1638516553,98979893714
6644-RISCY-FPU-b-2-c20-u0.7-m2-p8-f1.def,43602,152,48584,177004,6934,43588,14,1310400,1306500,0.1034,0.0402,0.1029,3.79,0.0481,8.6076,1525351853,1.12E+11
6527-RISCY-FPU-b-2-c5-u0.7-m2-p2-f1.def,44602,226,50825,178771,9415,44588,14,1312500,1308600,0.1041,0.0409,0.1025,3.7,0.0476,9.0218,1607651489,1.10E+11
6408-RISCY-FPU-b-2-c5-u0.7-m1-p3-f0.def,44507,247,51004,178576,9964,44493,14,1312500,1308600,0.104,0.0409,0.1026,3.7,0.0475,9.065,1612673752,1.10E+11
6669-RISCY-FPU-b-2-c20-u0.85-m1-p2-f1.def,43657,161,48634,177172,6885,43643,14,1199940,1197300,0.1233,0.0481,0.1225,3.78,0.048,8.7188,1649453037,1.19E+11
6483-RISCY-FPU-b-2-c5-u0.85-m2-p6-f0.def,44481,235,50351,178510,8746,44467,14,1201620,1199400,0.1239,0.0486,0.1223,3.72,0.0476,9.0713,1383231145,1.04E+11
6530-RISCY-FPU-b-2-c5-u0.7-m2-p5-f1.def,44574,227,50796,178723,9388,44560,14,1312500,1308600,0.1041,0.0409,0.1026,3.7,0.0476,8.9603,1597806943,1.10E+11
6605-RISCY-FPU-b-2-c5-u0.85-m3-p8-f1.def,44523,232,50347,178583,8646,44509,14,1201620,1199400,0.1239,0.0486,0.1223,3.72,0.0476,8.9923,1375585399,1.05E+11
6309-RISCY-FPU-b-2-c2-u0.7-m2-p7-f1.def,45306,356,61509,176389,37314,45292,14,1323420,1319100,0.101,0.0461,0.1056,3.47,0.0474,11.0569,1457828154,68945264072
6353-RISCY-FPU-b-2-c2-u0.8-m3-p4-f1.def,45641,359,60930,178642,33083,45627,14,1245720,1241400,0.1155,0.0517,0.1178,3.47,0.0473,10.9309,1640664249,53465856985
6302-RISCY-FPU-b-2-c2-u0.7-m1-p8-f1.def,46326,347,58454,180286,26407,46312,14,1323420,1319100,0.1033,0.0445,0.1041,3.54,0.0475,10.4417,1555276628,74719362676
6437-RISCY-FPU-b-2-c5-u0.75-m2-p8-f0.def,44641,223,50711,178838,9131,44627,14,1271760,1268700,0.1108,0.0436,0.1092,3.71,0.0476,9.0504,1605637815,1.20E+11
